timestamp,sink_0_massflow_kgs,sink_1_massflow_kgs,sink_2_massflow_kgs,sink_3_massflow_kgs,sink_4_massflow_kgs,sink_5_massflow_kgs,sink_6_massflow_kgs,sink_7_massflow_kgs,sink_8_massflow_kgs,sink_9_massflow_kgs,sink_10_massflow_kgs,sink_11_massflow_kgs,sink_12_massflow_kgs,sink_13_massflow_kgs,sink_14_massflow_kgs,sink_15_massflow_kgs,sink_16_massflow_kgs,sink_17_massflow_kgs,sink_18_massflow_kgs,sink_19_massflow_kgs,sink_20_massflow_kgs,sink_21_massflow_kgs,sink_22_massflow_kgs,sink_23_massflow_kgs,sink_24_massflow_kgs,sink_25_massflow_kgs,sink_26_massflow_kgs,sink_27_massflow_kgs,sink_28_massflow_kgs,sink_29_massflow_kgs,sink_30_massflow_kgs,sink_31_massflow_kgs,sink_32_massflow_kgs,sink_33_massflow_kgs,sink_34_massflow_kgs,sink_35_massflow_kgs,sink_36_massflow_kgs,sink_37_massflow_kgs,sink_38_massflow_kgs,sink_39_massflow_kgs,sink_40_massflow_kgs,sink_41_massflow_kgs,sink_42_massflow_kgs,sink_43_massflow_kgs,sink_44_massflow_kgs,sink_45_massflow_kgs,sink_46_massflow_kgs,sink_47_massflow_kgs,sink_48_massflow_kgs,sink_49_massflow_kgs,sink_50_massflow_kgs,sink_51_massflow_kgs,sink_52_massflow_kgs,sink_53_massflow_kgs,sink_54_massflow_kgs,sink_55_massflow_kgs,sink_56_massflow_kgs,sink_57_massflow_kgs,sink_58_massflow_kgs,sink_59_massflow_kgs,sink_60_massflow_kgs,sink_61_massflow_kgs,sink_62_massflow_kgs,sink_63_massflow_kgs,sink_64_massflow_kgs,sink_65_massflow_kgs,sink_66_massflow_kgs,sink_67_massflow_kgs,sink_68_massflow_kgs,sink_69_massflow_kgs,sink_70_massflow_kgs,sink_71_massflow_kgs,sink_72_massflow_kgs,sink_73_massflow_kgs,sink_74_massflow_kgs,sink_75_massflow_kgs,sink_76_massflow_kgs,sink_77_massflow_kgs,sink_78_massflow_kgs,sink_79_massflow_kgs,sink_80_massflow_kgs,sink_81_massflow_kgs,sink_82_massflow_kgs,sink_83_massflow_kgs,sink_84_massflow_kgs,sink_85_massflow_kgs,sink_86_massflow_kgs,sink_87_massflow_kgs,sink_88_massflow_kgs,sink_89_massflow_kgs,sink_90_massflow_kgs,sink_91_massflow_kgs,sink_92_massflow_kgs,sink_93_massflow_kgs,sink_94_massflow_kgs,sink_95_massflow_kgs,sink_96_massflow_kgs,sink_97_massflow_kgs,sink_98_massflow_kgs,sink_99_massflow_kgs,sink_100_massflow_kgs,sink_101_massflow_kgs,sink_102_massflow_kgs,sink_103_massflow_kgs,sink_104_massflow_kgs,sink_105_massflow_kgs,sink_106_massflow_kgs
2025-01-01 00:00:00,0.008057185396860718,0.007905893222426817,0.0007465756551075291,0.007989473365029146,0.0008759569520326967,0.000827278977725362,0.000735691597218499,0.0010018548776695524,0.0046731438718346655,0.000990495247420432,0.030654153386152946,0.0042085734638798245,0.0011228865701413476,0.0006747770929358115,0.0007818833138253376,0.008329544726664105,0.00791409807001596,0.007293019235117367,0.007219292016388706,0.001105293425910573,0.007308788373911085,0.006829346979764159,0.014782246914616345,0.00262493059361905,0.004031907997828817,0.000848374024530625,0.0008116363840414595,0.006937824138701305,0.001090785193135423,0.0008581044360978522,0.0007883892663945527,0.0011062436305258924,0.0006980493444905789,0.0009123629374472815,0.0031649608615853023,,0.0006604920792368235,0.03385447329572143,0.0039692980458250135,0.001183506449171496,0.008090325837406067,0.0006841980491225915,0.0007088302380136967,0.003872105498860134,0.008709667567060734,0.0007647268998773598,0.0007526560174327582,0.0009553410413702929,0.0010927301550862044,0.0009611827859351969,0.0007531503851862417,0.000774912122607763,0.0009666280234572698,0.0008679741168769807,,0.0008053626498758866,0.0007450510584626021,0.009108651661605485,0.0007703282216326988,0.000727747301183267,0.007927259540061649,0.006807389783306544,0.008576341770505385,0.008492592066049631,0.00865688166403293,0.0008001777491800147,0.003976307598711894,0.0007236925224129964,0.007813033849908713,0.0010260500528056875,0.008312920488393778,0.0008320119427075309,0.0010261200533328368,0.0007991539808628876,0.009470300710360853,0.0010460787828491355,0.0008149053306688403,0.0007952409874995495,0.008709867787597348,0.007411377470522035,0.0008753303348710051,0.0006785038864710681,0.0006901859107013748,0.0006949797987830206,0.0007879964271623925,0.009402851534681553,0.00777099425440637,0.0009588923798688264,0.004028741115533826,0.00870686638884667,0.0008525783320135897,0.0070982839874257,0.0007290227478016373,0.0033274645216160043,0.0009742055523763144,0.001042980873212197,0.0012229569463997135,0.0007034751662242282,0.008160269190283974,0.0011518427233052422,0.001025554811013664,0.004032689707990207,0.0029832140468175265,0.0007819277169390013,0.008439572547213692,0.0006698765676057372,0.000739105681690492
2025-01-01 00:15:00,0.008909436375446278,0.008177027857336249,0.0007681579381483,0.008139905178620642,0.0007662424794249113,0.0007003228853540178,0.0007961407058512456,0.0009695533739510346,0.004485316207732263,0.001184164561947408,0.03465349686194475,0.0045436451500477214,0.0010672020497408247,0.0007588779803704625,0.0008546005262253042,0.008931703366283303,0.007331785116698467,0.00799674855141014,0.007663512593483065,0.00110660887430286,0.008286829726308063,0.007546990760972892,0.016858538663766933,0.002454221128268348,0.004326664835736199,0.0008385224394355339,0.0007053875387698357,0.007052551337557694,0.0011367957208880453,0.0008013217460094855,0.00069145137021664,0.001029930888689356,0.000819511537048666,0.000839809415563581,0.0031047123147417465,,0.0007151661083950918,0.03483500683903386,0.004070454628699545,0.0011327876655496192,0.008231587582436315,0.0007487945368373771,0.0007790027342339281,0.004531062201764192,0.008754693199270627,0.0009094202547261723,0.0007396744832564182,0.0009312448680454551,0.0011842796320587206,0.001051211396170014,0.0008062319722834554,0.0007640539874907373,0.0010840086739135719,0.0007962846734286244,,0.0007805301106610352,0.0006785341470612648,0.009329788639692343,0.0007783713944305112,0.0006641698079439671,0.008499641229152222,0.007023168322747138,0.008925923283827528,0.007247638134130413,0.009339254987165296,0.0008057872288050275,0.004339882463643374,0.0008086160060164893,0.00685370199254969,0.0010848188580417995,0.008152948760465363,0.0008098628968865772,0.0010110395452827521,0.0007003406269397368,0.008975695948272848,0.0010596180763375574,0.0007867377409930123,0.0008246296925148529,0.008956597304890446,0.0074698371812757375,0.0007718480719556796,0.0007265324509216687,0.0006821332952640997,0.000741363577818081,0.0007691611038445014,0.009096872640455004,0.008877506527515984,0.0009971376410245036,0.004654602515199216,0.008282384111698321,0.0008620826213271131,0.007904670804398146,0.0007244254789663462,0.003300658599799314,0.0010570639391528486,0.0012825621713988126,0.0011957482585764506,0.0006603703868816103,0.008138262713290465,0.0012040148768508153,0.001311828570852006,0.004570225875538432,0.003147756296319179,0.0007615404170742192,0.00769925005422171,0.0006614711261591191,0.0007926772686338518
2025-01-01 00:30:00,0.008662548943875713,0.00785345330039333,0.0007715493039080739,0.008348310049944515,0.0007562280786921028,0.000688054252896695,0.000745742132739438,0.0010287573398448046,0.00446048243605787,0.0012648001809203871,0.03477345456373275,0.0042407012168529075,0.001110374524118716,0.000725052188918647,0.0007204271665651852,0.00813440341391726,0.008157688450030561,0.008322624360755837,0.008250179763009232,0.0010924479352187432,0.00804410194389,0.0075864921492380406,0.016858641614993737,0.0028113581180152034,0.004710622359593417,0.0007374573254934868,0.0007686057180857867,0.008009226485261473,0.0011029817215633551,0.0007057094496041514,0.0007120180952237518,0.0010463559989499177,0.0007281912915236061,0.000852881876223642,0.0027866197466791687,,0.0007176986031442658,0.029140799287727406,0.004552420264402896,0.0012559840931907593,0.007827033705820004,0.0007748993105946802,0.0007163099661718847,0.004076912247728147,0.007816303729007464,0.000856524348248755,0.0006995681771849742,0.0009503232074803587,0.0010732074560779981,0.0012533104257718656,0.0007646017998293595,0.0007466068208509484,0.0010039865502644452,0.0008114949970489799,,0.000772543493867126,0.0007406482451450009,0.009592344755980314,0.0006928012186979776,0.0007472692381936411,0.008139767774197901,0.007983420747470535,0.007694084034878134,0.007564850580853642,0.008483483173868914,0.0008089930765665678,0.004390725429880751,0.0008065784492510553,0.007599083294424051,0.0009543342517620922,0.008404346450004981,0.0007979580565093368,0.001066249267954097,0.0007357473697796483,0.00818233817849862,0.0010071095996424554,0.0007414755089263209,0.0007101948606345949,0.009256451279159748,0.007835506891508116,0.0008900789743695603,0.000760899738070427,0.0007274137185721766,0.0007748029775460024,0.000861896473178711,0.0080173696008332,0.008623893321646668,0.0010318965755746969,0.0040543277923482095,0.009332941127475453,0.0007716073516424831,0.008461755589674666,0.0006863598099965702,0.003108243754965238,0.0011584342442272765,0.0011652885007022878,0.001123224830082171,0.0006683232357086208,0.008808365008967237,0.001200190361290159,0.0013031925460606046,0.003975703535900663,0.003145895095582622,0.0008968994808921512,0.007701313223221329,0.0006605913224655987,0.0008541898562708361
2025-01-01 00:45:00,0.009001714260968512,0.00839834196485263,0.0007570702529742877,0.008591866340327383,0.0007833400678403037,0.0007977028685467127,0.0007145355923039143,0.0010220282454436362,0.004656585176768201,0.001162162678987662,0.03220128391728835,0.004728227476309777,0.0012709826286548722,0.0007459824690582766,0.0007170701280509679,0.008194996667660867,0.007619540500652842,0.0082652072935394,0.0068710790162590475,0.0010286192487045283,0.008615098953681703,0.007600395312519314,0.01703528631459755,0.0024323695238114536,0.004677346462211326,0.0007450543300754552,0.0006871774110092385,0.007062873543790666,0.0012255971756812037,0.0007496182054829174,0.0007032422160796113,0.0009760783223432218,0.0007802564970619799,0.0008714295272112212,0.003082008654429473,,0.000749579880194514,0.030468151374599475,0.0045910012001096345,0.0012298450703677603,0.008311502767120721,0.0007093797662167862,0.0007964395874375442,0.004441818152594596,0.008522932636157,0.0008978605681664326,0.0007271951576744084,0.0010109077854620313,0.0012402775393896854,0.001142873680137903,0.0008022528591938707,0.0006592178640251212,0.0010295019779273582,0.0008143371285526642,,0.0008046961884746557,0.0008004972571997415,0.008807831841869352,0.0006474120573338685,0.0007139238090164598,0.008566642023465963,0.007179639725963639,0.0074638608888950644,0.008002679360857017,0.007895832947495867,0.0008082804003013818,0.00399836765152618,0.0007036405161915838,0.008160436220833326,0.0011082454914798044,0.008272886052648516,0.0008173001273619773,0.0012279344545115252,0.0007170306821717897,0.009061677352545549,0.0012045821176588005,0.0006806474345633315,0.0006834935468091501,0.008329973615364701,0.008736675372296141,0.0008429354755847429,0.0006505679732312075,0.0006903391623043521,0.0007047449403663404,0.0008498955964899566,0.007993765566567933,0.009080422378775871,0.0008857661977650616,0.004621966396085376,0.00837967587168534,0.0008355617650000711,0.007074787139450714,0.0007254967008351636,0.0032273554228808604,0.0012305582753369675,0.0014353511181882058,0.0012449487737870905,0.0007229887957132741,0.007344924214725297,0.0013197489518483397,0.0012748710029910281,0.00441283093701404,0.003012518614175196,0.000835097714209038,0.008393231442424017,0.0006530348484075142,0.000864483792546864
2025-01-01 01:00:00,0.007854139786670532,0.007510871464891749,0.0007991208009926585,0.007596090743736127,0.0008485714341696944,0.0008108975372277008,0.000692778923230531,0.0009946150762482344,0.004307112633719382,0.0012754499296098285,0.033480605988866916,0.004211900866836103,0.0013658357478256986,0.000745692385723515,0.0008496736550241653,0.007653195875796822,0.007755984147376237,0.008038538813342485,0.006902165084439087,0.0009716513203633784,0.007727585578725074,0.0073126637375993415,0.016839936449060903,0.0027283594977429264,0.004398791844706837,0.0007668619457600604,0.0007046591836463212,0.007520082511351858,0.0011805784606597179,0.0007052327340767719,0.0007564230106722598,0.001117928236070779,0.0007923131988283482,0.0009019741316845508,0.002982434159677707,,0.0007525679488827797,0.030036592204594748,0.004492225560353532,0.0012574278312085948,0.008496258044035856,0.0007339104809008118,0.0007524446941350923,0.003994671250183359,0.009407892517211913,0.0009121376754475093,0.0007016397152668212,0.0009985458208668864,0.0013322259673809369,0.001329182287461519,0.0008537820407318237,0.0006478499708623253,0.0009641905386148389,0.0008868213567994201,,0.0007785964355647041,0.00079880528857511,0.008130053711600435,0.0007829432744047706,0.0007599043838095921,0.007678799221775916,0.007149365799109731,0.008167963920624546,0.008022431990876771,0.008316107618015814,0.000788191650274089,0.003975506429375065,0.0007364436121467672,0.00785638076958353,0.000993199796723849,0.0069890127244007,0.0007762992984715411,0.0012165347384988105,0.0007995475244248602,0.008146081004802939,0.0010703708777470523,0.0008023563306510294,0.0007127023232482043,0.00824247445346152,0.007349325917537839,0.000778507749777617,0.0007928586678328738,0.0008211659514591547,0.0006995197220733344,0.00088051010323468,0.00941571453988771,0.008641797229824218,0.0008948906797554961,0.0044193859071677746,0.008306641603724477,0.000785686113909973,0.008012633503548383,0.0006613734818802526,0.003190869379046218,0.0013179013146704167,0.001346039551732211,0.0011834315655626134,0.0007616137454949175,0.007864579573070393,0.0014048382229685037,0.0015069840080956633,0.004203321977288373,0.003008226954025809,0.0007872375280253324,0.007128545910904325,0.0007512748696987153,0.0008028781543333008
2025-01-01 01:15:00,0.00758188485346582,0.008880733710652403,0.0008120633653147159,0.008009316876528305,0.0008030187515246319,0.0008307903102158188,0.0007092530273269955,0.0010330778422083693,0.004656893636355843,0.0014195549438208537,0.03227469968174574,0.004299188350616948,0.0013729252947704612,0.0007333608389567021,0.0007871621927212395,0.008811104884370006,0.008358303097670107,0.0074923155986055395,0.008252058026494155,0.0010477674936540619,0.008627673442177608,0.007321402868280328,0.014923088263580511,0.0027938687937614924,0.0040085333053251114,0.0007919595591780501,0.0007121209121265267,0.008167851864163305,0.0012496676803776658,0.000802641240453803,0.0007912710955475646,0.0009637556413199823,0.0007649775117443138,0.0009070214907462622,0.0029563570713922256,,0.0007795121800582132,0.030448033776653255,0.004471354983735341,0.0015975051436920725,0.008494508539660087,0.0007062904689991306,0.0007061902227439227,0.004193210249806475,0.009210706821448889,0.000773926575228772,0.000774820790323577,0.0009240693079531458,0.001484525489108548,0.0014911419108597386,0.0007807200268524671,0.0007570468270507207,0.0011316022834276913,0.0008947318542397228,,0.0007162609185627188,0.0007973392413965089,0.008766275030281363,0.0007255188148371832,0.0007576044667119842,0.008421650777576109,0.007857822887741067,0.007628448085035914,0.008547889012939843,0.008496801677013662,0.0008137258596765501,0.004055770764784256,0.0008137668485880666,0.007180532458719694,0.0009703644016516412,0.0076457014785228095,0.000879017833041945,0.0011848650214221113,0.0007828887765567525,0.0081867328427533,0.0011878034490823068,0.0007816591712258226,0.0007481296164345042,0.009031151085850052,0.008550033389991432,0.0008218065944624192,0.0007834830252252965,0.000744496342711161,0.0007106463253314292,0.0008568535450496465,0.008984158363915331,0.008385064945216323,0.000995799358231936,0.004640289189340641,0.008957209718016425,0.000719441143392286,0.008322623879746518,0.0007716195351693635,0.0029405855529210834,0.001437454616072034,0.0014478282164821746,0.0011048326534225108,0.0007773769592172652,0.008401842102648794,0.001419655576709186,0.0014975994207462036,0.003969866590818437,0.0029523812046595827,0.0007481075573557247,0.008605586694000442,0.0007157986457536404,0.0007929831917872618
2025-01-01 01:30:00,0.007485119607450117,0.007578290329849483,0.0007687517887370272,0.008850767951749522,0.0007649548635268083,0.0007491584687033712,0.0007875767794919335,0.001028001671836083,0.004337972740718592,0.0015217763722178567,0.030538647179022476,0.004222722144224882,0.0015748677684044243,0.00068488515088173,0.000743058223779829,0.00927918523646178,0.008493971817599337,0.007262245041437115,0.00802008441560442,0.00110555084350539,0.00794967799337265,0.007017416765334573,0.01680449803250732,0.0027382512791275866,0.004610460832805029,0.0008379164126299769,0.0006874340173318053,0.0074451445493823095,0.0014033274558677917,0.0007647833835052932,0.0008114716112874105,0.0009939065688256703,0.0007403706200316754,0.0007691723718972738,0.0030781213576408276,,0.0007476000756394145,0.0330839905338177,0.004281139351262572,0.0014674596870645623,0.007226513704650933,0.0007200843991439236,0.0007489660697066717,0.0045206742807132085,0.007774689742401124,0.0008425608896305882,0.0006576514058183741,0.0009072088349889971,0.0013569596424812555,0.0015689196180199486,0.0007537454750966915,0.0006853970177716763,0.0009584529930597023,0.0008238858191756086,,0.00075494376066942,0.0007348810737904304,0.00850201219313726,0.0007489298489600412,0.000709966680853576,0.007905513055930697,0.007289408623787211,0.008037231045757647,0.007306709270492197,0.00915042796667097,0.0007706489444877788,0.0037193360665133453,0.0007626128575604492,0.00811655376678847,0.001018713836348267,0.008464632757882217,0.0008471265177590398,0.0014242438110041308,0.0007184964859370282,0.00869566191968576,0.0010350833797372378,0.0007086996900849438,0.0007269923240844593,0.009116467796409275,0.007734259677360568,0.0007684623487256042,0.0006779169499126183,0.0007162937863869217,0.0006594255406513408,0.0007708782098160745,0.009535969020910955,0.007766515023794593,0.0009917232748919095,0.004076919193218249,0.009386627974092109,0.000723129690312186,0.00812698062785696,0.0006834886611618789,0.0033063010833394163,0.0014764047662177543,0.0016142304022344898,0.0012309489841634412,0.0007500317381377859,0.007761423273554232,0.0014559947988409885,0.0015264953940014863,0.004676336878229002,0.0029009871873587065,0.000779997662865985,0.008059347642157249,0.0007180328149378829,0.0008575392584046525
2025-01-01 01:45:00,0.008203433326257678,0.008233211435206503,0.0007739111018403769,0.008042867350075832,0.0007264581503772709,0.0007165872203963731,0.0008079922027646446,0.0011372776422727603,0.0047984526754072995,0.001635560446371272,0.03452667098217733,0.004073661467076398,0.0015055973774672287,0.0007500810400856185,0.0008396937117712261,0.007976258083926317,0.007390013838996719,0.008164583932604169,0.007195434995829652,0.00113094023655142,0.007229582954583506,0.00764424541988185,0.015489402274497466,0.002747891394232676,0.0047735066740664115,0.0007241456562207112,0.0008336953911774674,0.007084217833759317,0.0014096883089303697,0.000753680636819425,0.0007302995247546462,0.001108670916671441,0.0007874254349669807,0.0009045437271260733,0.0030983220790350265,,0.0007518441495144765,0.03538579871040065,0.004144244654769144,0.001749984258062028,0.007336095601836149,0.0007370588411910521,0.0008526074356869477,0.0038134352322968645,0.009082335744556094,0.0008221149669204945,0.0006663195521260111,0.000909983770078485,0.001607660647422865,0.0016369805970470196,0.0008674049650514836,0.0007037878384939847,0.0010760946167355985,0.000773794387536442,,0.0008467461490293335,0.0007145093540334823,0.009221091857992744,0.0006677593509405222,0.0006903854747050917,0.008501116315533153,0.008139843086728275,0.008224184606715004,0.007917211690156882,0.008258573933549238,0.0007417818513564663,0.004341118262714239,0.0007256861636763138,0.006907645339735968,0.0009434299785442171,0.00849145663641234,0.0008419552761548582,0.0015580077972492635,0.0006904387256074611,0.009524128822951946,0.0010294909699371734,0.0007073567583167547,0.0007297260226275229,0.008521199197302444,0.007766609042104258,0.0007699579670284472,0.0007544289060670169,0.000800793893960684,0.0006492161156191177,0.000771135864802733,0.008744032057466116,0.008113330231950933,0.0009862797154380348,0.004333245347411861,0.009731886144301592,0.0008154734822131858,0.0071272309174177295,0.0006477049811448061,0.00299535327431151,0.0014014066252570497,0.0017644285517778606,0.0012502318369742333,0.0006861385402374986,0.007455417095466675,0.001628329374328966,0.001580703300388921,0.004548299544761014,0.002904678995863089,0.0008332817728628265,0.00803911053363604,0.0006783513452233005,0.0007746641665446107
2025-01-01 02:00:00,0.00890567193037748,0.008370119490648269,0.0007632687718212187,0.007350083344020778,0.0007813482408279188,0.0008021669443772723,0.0007603043640863304,0.001146321313767378,0.004440478741420209,0.001539245574557816,0.02883127362726959,0.004378399314739888,0.0015430064041739202,0.0006727661185371592,0.0007809112469004584,0.00784498674045684,0.008137097116283595,0.008643661632158014,0.006926230410992388,0.0011284212701477385,0.008106794862940199,0.0069238052471053135,0.016682745446992803,0.0023194377554789634,0.004549011090352175,0.0007937127902927185,0.000698907758041468,0.00754121343611648,0.001605018900622125,0.0007808834906670079,0.0006900726367308005,0.0009926905021519015,0.0007285919713234169,0.0008163736908216734,0.0027072000815201343,,0.0006846475409473312,0.029783854574794075,0.00453909799603733,0.0017565753688808536,0.007707000742329951,0.0007096563170098135,0.000798297664996534,0.004342753118617902,0.00877101042266344,0.0007679406128364933,0.0007765414058641023,0.0009389892503834666,0.0014997817815156115,0.0016738809957720106,0.0008464197837989462,0.0007334675423761768,0.0010962269310605271,0.0008208541772317,,0.000812761945548575,0.0008147353652494603,0.009510334317698826,0.0007333924142395324,0.000697075306119951,0.008373147857498096,0.0075906650773021785,0.0074419574528331095,0.007886270041703568,0.007913581904053807,0.000851119214776932,0.003853760776394102,0.0007582098123082024,0.007838312221861687,0.0009382099010608783,0.008489974782027674,0.0008802460594091561,0.0015293467778534672,0.0007310957203242234,0.008163138643766173,0.0010743045328598178,0.0006979253321707935,0.0008241504794170683,0.008608674708930028,0.007814395469512948,0.0008945924484812793,0.0007259186081786033,0.0007941116843440772,0.0007323206268518785,0.0008277873338083077,0.009254799874715752,0.009109255312873696,0.0009359725717028499,0.00426927734575608,0.008694660982668155,0.0008573595370842235,0.008452328554095782,0.000775049701937843,0.003113136291518369,0.0016302167028603668,0.0016290687034753095,0.0011746073586290369,0.0007181052546245748,0.008376717473913331,0.001552430974091143,0.0017940613847643601,0.004027345241735157,0.002816752374555093,0.000757154369159919,0.007141215703122253,0.0006980083809898693,0.0007705869883625603
2025-01-01 02:15:00,0.007905244848479227,0.008385155427962494,0.0007849072022124646,0.008364888559935531,0.0008629917289998465,0.000825963044188263,0.000725634389835448,0.0010629467566465537,0.004540898605759491,0.0016564685676705927,0.029873852492997056,0.00450031666792749,0.0017403131227581765,0.0007390372710465417,0.0008342241509239303,0.009263433442396902,0.008203042703996175,0.00756626004976624,0.008200491457357247,0.0010515562803331134,0.008339163404893567,0.008022767280863654,0.014725558059926511,0.0025974413825540304,0.00399928671992503,0.0008024477213309827,0.0008248487422004137,0.007830050710510048,0.0014641339587670359,0.0007734265029659135,0.00073287744075211,0.0010972527736672205,0.000803168280656208,0.0008602830646944935,0.002677375539735752,,0.0007092553728485411,0.02938477031360731,0.004243052240932445,0.0018594291284186968,0.008765221189777773,0.0006833388503109733,0.0007595772245199124,0.004448540209386378,0.008498634013738217,0.0008614597188149742,0.0007025831163999686,0.0009273785808986568,0.0016946997114846948,0.0015334751759619716,0.0008880434143571269,0.0007299460260198594,0.0009580751458390522,0.0008273969882507852,,0.0007298563113478732,0.0008113533956099839,0.008734628620816701,0.0007719007265312171,0.0007494115197387468,0.008530608720316187,0.008020457833986283,0.008859031132467107,0.008463685366344937,0.009268204211226394,0.0008603749235618522,0.0042365320390984895,0.0007688749062840056,0.007135372424311112,0.000981107849654954,0.0069804357835759395,0.0009093430734959789,0.0015754491353099282,0.0008123630583605677,0.008803366181898848,0.0010571225328399787,0.0006707314034435395,0.0008008153802742075,0.008105312004846637,0.008378021226800406,0.0007912272961256533,0.0007503739944200806,0.0007937116315581291,0.0006817345584513426,0.0008173854763805479,0.009624402395200533,0.007611593572527617,0.0009692291080185443,0.004074070256337536,0.00923405976477925,0.0008596791343541702,0.008340907001353995,0.0007079639335360352,0.0032314767099322593,0.0017689148711498592,0.0018402711586191648,0.0010915555615700523,0.0007090728265756197,0.007475753849156348,0.001857393370329983,0.0019347097554546795,0.0042268383789818035,0.002833113905383574,0.0008076672014487317,0.008384392721673498,0.0006616296786827669,0.0008435799357147301
